Overall_Rating,Seat Comfort,Cabin Staff Service,Food & Beverages,Ground Service,Inflight Entertainment,Wifi & Connectivity,Value For Money,Recommended
3.25,1.0,2.0,3.0,1.0,2.0,1.0,3.0,0
1.0,5.000000000000001,5.000000000000001,3.0,5.000000000000001,2.0,1.0,5.000000000000001,1
7.75,2.0,4.0,3.0,3.0,2.0,1.0,5.000000000000001,1
1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1
1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0
1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0
1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0
1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0
1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0
10.0,5.000000000000001,5.000000000000001,5.000000000000001,5.000000000000001,3.0,3.0,5.000000000000001,1
1.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,0
1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0
1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,0
1.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,0
10.0,5.000000000000001,5.000000000000001,4.0,3.0,2.0,1.0,4.0,1
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0
7.75,4.0,3.0,4.0,4.0,3.0,1.0,4.0,1
7.75,4.0,3.0,3.0,3.0,3.0,1.0,5.000000000000001,1
7.75,4.0,3.0,2.0,4.0,2.0,1.0,4.0,1
3.25,2.0,1.0,3.0,2.0,2.0,1.0,3.0,0
4.375,4.0,4.0,3.0,2.0,2.0,1.0,3.0,0
1.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,0
1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0
1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0
6.625,4.0,5.000000000000001,3.0,4.0,3.0,1.0,4.0,0
10.0,5.000000000000001,5.000000000000001,4.0,5.000000000000001,4.0,1.0,5.000000000000001,1
7.75,4.0,3.0,1.0,4.0,4.0,1.0,4.0,1
1.0,5.000000000000001,5.000000000000001,5.000000000000001,5.000000000000001,4.0,1.0,4.0,1
6.625,3.0,4.0,4.0,3.0,4.0,1.0,4.0,1
10.0,5.000000000000001,4.0,3.0,5.000000000000001,1.0,1.0,5.000000000000001,1
1.0,5.000000000000001,5.000000000000001,4.0,5.000000000000001,2.0,1.0,5.000000000000001,1
1.0,5.000000000000001,5.000000000000001,5.000000000000001,5.000000000000001,5.000000000000001,1.0,5.000000000000001,1
8.875,4.0,4.0,3.0,4.0,2.0,1.0,5.000000000000001,1
6.625,4.0,4.0,3.0,5.000000000000001,3.0,1.0,5.000000000000001,1
7.75,3.0,4.0,4.0,4.0,1.0,1.0,4.0,1
1.0,5.000000000000001,5.000000000000001,5.000000000000001,5.000000000000001,5.000000000000001,1.0,5.000000000000001,1
7.75,4.0,5.000000000000001,5.000000000000001,3.0,3.0,1.0,5.000000000000001,1
1.0,5.000000000000001,5.000000000000001,5.000000000000001,5.000000000000001,5.000000000000001,1.0,4.0,1
2.125,3.0,1.0,2.0,3.0,3.0,1.0,3.0,0
1.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,0
6.625,4.0,3.0,4.0,4.0,2.0,1.0,4.0,1
6.625,4.0,3.0,3.0,4.0,3.0,2.0,4.0,0
2.125,2.0,3.0,3.0,1.0,3.0,1.0,1.0,0
10.0,5.000000000000001,5.000000000000001,3.0,5.000000000000001,2.0,1.0,4.0,1
1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0
8.875,5.000000000000001,5.000000000000001,3.0,4.0,1.0,1.0,5.000000000000001,1
7.75,5.000000000000001,5.000000000000001,3.0,1.0,1.0,1.0,4.0,0
2.125,4.0,2.0,3.0,1.0,1.0,1.0,3.0,0
2.125,2.0,2.0,3.0,1.0,3.0,1.0,1.0,0
6.625,4.0,2.0,3.0,4.0,1.0,1.0,3.0,0
4.375,1.0,1.0,1.0,2.0,4.0,1.0,3.0,0
10.0,5.000000000000001,5.000000000000001,5.000000000000001,5.000000000000001,4.0,3.0,4.0,1
1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0
10.0,4.0,4.0,4.0,5.000000000000001,4.0,1.0,4.0,1
2.125,1.0,2.0,1.0,3.0,3.0,1.0,3.0,0
7.75,4.0,2.0,3.0,3.0,3.0,1.0,4.0,1
10.0,5.000000000000001,4.0,4.0,5.000000000000001,2.0,1.0,5.000000000000001,1
1.0,3.0,4.0,4.0,1.0,3.0,1.0,1.0,0
2.125,1.0,1.0,3.0,4.0,1.0,1.0,2.0,1
8.875,4.0,4.0,4.0,5.000000000000001,4.0,4.0,5.000000000000001,1
1.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0
6.625,3.0,4.0,5.000000000000001,2.0,2.0,1.0,3.0,0
1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0
1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,0
1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0
3.25,4.0,1.0,2.0,1.0,4.0,4.0,3.0,0
3.25,2.0,1.0,5.000000000000001,1.0,2.0,1.0,2.0,0
8.875,4.0,3.0,5.000000000000001,4.0,2.0,5.000000000000001,5.000000000000001,1
3.25,2.0,4.0,1.0,1.0,2.0,1.0,1.0,0
3.25,5.000000000000001,4.0,3.0,4.0,5.000000000000001,1.0,1.0,0
1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0
2.125,1.0,1.0,1.0,1.0,5.000000000000001,1.0,2.0,0
7.75,5.000000000000001,5.000000000000001,5.000000000000001,5.000000000000001,3.0,4.0,4.0,1
1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0
1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0
4.375,5.000000000000001,3.0,3.0,4.0,3.0,2.0,3.0,0
10.0,3.0,5.000000000000001,4.0,3.0,5.000000000000001,3.0,5.000000000000001,1
1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0
3.25,4.0,2.0,2.0,2.0,5.000000000000001,1.0,3.0,0
10.0,4.0,4.0,5.000000000000001,5.000000000000001,5.000000000000001,5.000000000000001,5.000000000000001,1
1.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,0
1.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,0
3.25,2.0,2.0,1.0,1.0,3.0,1.0,2.0,0
1.0,4.0,4.0,3.0,3.0,4.0,1.0,1.0,0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0
6.625,3.0,1.0,2.0,3.0,4.0,1.0,4.0,0
3.25,3.0,5.000000000000001,4.0,1.0,4.0,4.0,1.0,0
1.0,5.000000000000001,5.000000000000001,5.000000000000001,4.0,5.000000000000001,4.0,4.0,1
5.5,1.0,1.0,3.0,4.0,3.0,1.0,1.0,0
1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0
4.375,4.0,3.0,2.0,1.0,3.0,1.0,2.0,0
2.125,3.0,1.0,4.0,4.0,1.0,1.0,5.000000000000001,1
8.875,5.000000000000001,5.000000000000001,5.000000000000001,5.000000000000001,5.000000000000001,3.0,5.000000000000001,1
5.5,4.0,3.0,3.0,4.0,2.0,1.0,3.0,0
1.0,5.000000000000001,5.000000000000001,5.000000000000001,5.000000000000001,4.0,1.0,5.000000000000001,1
4.375,2.0,2.0,2.0,3.0,2.0,2.0,3.0,0
1.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,0
4.375,2.0,5.000000000000001,4.0,1.0,2.0,1.0,3.0,0
2.125,5.000000000000001,5.000000000000001,3.0,3.0,2.0,1.0,2.0,1
5.5,4.0,4.0,3.0,3.0,3.0,3.0,3.0,0
4.375,3.0,3.0,3.0,2.0,4.0,1.0,2.0,0
1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,0
1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,0
3.25,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0
2.125,3.0,3.0,3.0,1.0,3.0,3.0,1.0,0
2.125,3.0,3.0,3.0,1.0,2.0,2.0,2.0,0
3.25,2.0,1.0,1.0,3.0,3.0,1.0,3.0,0
1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0
1.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,0
1.0,5.000000000000001,5.000000000000001,3.0,4.0,5.000000000000001,1.0,5.000000000000001,1
8.875,4.0,4.0,3.0,4.0,4.0,1.0,5.000000000000001,1
4.375,1.0,2.0,1.0,3.0,4.0,1.0,3.0,0
1.0,3.0,3.0,3.0,5.000000000000001,2.0,1.0,5.000000000000001,1
2.125,3.0,1.0,3.0,1.0,3.0,2.0,2.0,0
2.125,2.0,2.0,2.0,1.0,3.0,1.0,2.0,0
1.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,0
10.0,5.000000000000001,5.000000000000001,4.0,5.000000000000001,5.000000000000001,1.0,4.0,1
10.0,5.000000000000001,5.000000000000001,3.0,4.0,2.0,1.0,5.000000000000001,1
1.0,5.000000000000001,5.000000000000001,5.000000000000001,5.000000000000001,5.000000000000001,5.000000000000001,5.000000000000001,1
2.125,2.0,3.0,3.0,1.0,2.0,1.0,3.0,0
8.875,4.0,5.000000000000001,3.0,5.000000000000001,2.0,1.0,4.0,1
1.0,5.000000000000001,5.000000000000001,5.000000000000001,5.000000000000001,5.000000000000001,5.000000000000001,5.000000000000001,1
8.875,4.0,4.0,4.0,4.0,5.000000000000001,5.000000000000001,3.0,1
2.125,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0
1.0,5.000000000000001,5.000000000000001,3.0,5.000000000000001,5.000000000000001,5.000000000000001,5.000000000000001,1
8.875,4.0,5.000000000000001,4.0,4.0,4.0,2.0,5.000000000000001,1
1.0,4.0,5.000000000000001,4.0,5.000000000000001,3.0,1.0,5.000000000000001,1
1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,0
1.0,3.0,3.0,3.0,5.000000000000001,2.0,1.0,5.000000000000001,1
1.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,0
1.0,5.000000000000001,5.000000000000001,5.000000000000001,5.000000000000001,5.000000000000001,3.0,5.000000000000001,1
1.0,5.000000000000001,4.0,5.000000000000001,5.000000000000001,5.000000000000001,4.0,5.000000000000001,1
10.0,4.0,4.0,4.0,4.0,4.0,3.0,5.000000000000001,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
5.5,2.0,4.0,3.0,2.0,3.0,1.0,3.0,0
8.875,4.0,4.0,3.0,4.0,5.000000000000001,1.0,4.0,1
2.125,3.0,1.0,1.0,4.0,1.0,1.0,2.0,0
3.25,4.0,1.0,2.0,1.0,3.0,1.0,3.0,0
4.375,4.0,1.0,1.0,4.0,1.0,1.0,3.0,0
1.0,5.000000000000001,5.000000000000001,4.0,4.0,5.000000000000001,1.0,4.0,1
10.0,5.000000000000001,5.000000000000001,4.0,5.000000000000001,5.000000000000001,5.000000000000001,4.0,1
8.875,4.0,5.000000000000001,3.0,5.000000000000001,4.0,5.000000000000001,4.0,1
6.625,3.0,4.0,4.0,3.0,3.0,1.0,3.0,1
10.0,5.000000000000001,5.000000000000001,4.0,5.000000000000001,4.0,4.0,4.0,1
4.375,2.0,2.0,1.0,2.0,1.0,1.0,3.0,0
1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,0
6.625,2.0,4.0,4.0,3.0,2.0,1.0,4.0,1
1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0
1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0
1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0
1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,0
1.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0
1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,0
1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0
1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0
2.125,3.0,3.0,3.0,1.0,2.0,1.0,1.0,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0
1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
1.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,0
1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0
1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0
1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0
2.125,2.0,4.0,3.0,1.0,2.0,1.0,3.0,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0
1.0,5.000000000000001,5.000000000000001,3.0,5.000000000000001,2.0,1.0,5.000000000000001,1
1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,0
1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0
1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0
1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,0
1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,0
1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0
1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,0
1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0
3.25,3.0,3.0,3.0,1.0,3.0,3.0,1.0,0
1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0
1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0
1.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,0
1.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,0
1.0,4.0,4.0,1.0,4.0,2.0,1.0,5.000000000000001,1
2.125,3.0,3.0,3.0,2.0,2.0,1.0,3.0,1
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0
2.125,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0
1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0
7.75,4.0,4.0,2.0,3.0,2.0,1.0,5.000000000000001,1
2.125,1.0,1.0,3.0,1.0,1.0,1.0,4.0,0
8.875,3.0,4.0,3.0,4.0,2.0,1.0,4.0,1
1.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,0
1.0,5.000000000000001,5.000000000000001,5.000000000000001,5.000000000000001,2.0,1.0,5.000000000000001,1
1.0,4.0,5.000000000000001,5.000000000000001,5.000000000000001,2.0,1.0,5.000000000000001,1
7.75,3.0,5.000000000000001,2.0,3.0,2.0,1.0,1.0,0
1.0,5.000000000000001,5.000000000000001,5.000000000000001,5.000000000000001,2.0,1.0,5.000000000000001,1
7.75,2.0,5.000000000000001,3.0,5.000000000000001,3.0,1.0,4.0,1
3.25,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0
1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0
1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0
7.75,3.0,5.000000000000001,4.0,5.000000000000001,1.0,1.0,5.000000000000001,1
1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0
1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0
1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0
2.125,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0
2.125,1.0,2.0,1.0,3.0,1.0,1.0,2.0,0
3.25,2.0,2.0,2.0,4.0,1.0,1.0,3.0,0
8.875,4.0,4.0,4.0,4.0,3.0,1.0,4.0,1
7.75,2.0,3.0,2.0,4.0,2.0,1.0,4.0,1
2.125,2.0,3.0,3.0,1.0,2.0,1.0,1.0,0
1.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,0
1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0
10.0,4.0,5.000000000000001,4.0,4.0,2.0,1.0,4.0,1
7.75,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1
1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,0
1.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,0
10.0,3.0,5.000000000000001,4.0,4.0,2.0,1.0,5.000000000000001,1
1.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,0
3.25,2.0,3.0,3.0,1.0,2.0,1.0,3.0,0
1.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,0
2.125,3.0,2.0,3.0,3.0,2.0,1.0,1.0,0
1.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,0
7.75,3.0,4.0,2.0,4.0,2.0,1.0,5.000000000000001,1
7.75,4.0,4.0,3.0,5.000000000000001,2.0,1.0,4.0,1
7.75,4.0,4.0,3.0,5.000000000000001,2.0,1.0,4.0,1
1.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,0
1.0,4.0,4.0,3.0,4.0,2.0,1.0,3.0,1
8.875,4.0,4.0,3.0,4.0,2.0,1.0,3.0,1
7.75,5.000000000000001,5.000000000000001,3.0,5.000000000000001,2.0,1.0,3.0,1
2.125,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0
1.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,0
6.625,3.0,3.0,3.0,3.0,2.0,1.0,3.0,1
1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0
1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0
6.625,3.0,2.0,3.0,3.0,2.0,1.0,4.0,0
1.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,0
1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0
2.125,1.0,1.0,3.0,1.0,2.0,1.0,2.0,0
2.125,3.0,3.0,3.0,1.0,2.0,1.0,1.0,0
1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0
1.0,4.0,5.000000000000001,3.0,5.000000000000001,2.0,1.0,5.000000000000001,1
1.0,5.000000000000001,5.000000000000001,3.0,5.000000000000001,2.0,1.0,5.000000000000001,1
1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2.125,2.0,5.000000000000001,3.0,2.0,2.0,1.0,5.000000000000001,0
10.0,3.0,4.0,3.0,4.0,2.0,1.0,5.000000000000001,1
8.875,4.0,5.000000000000001,3.0,4.0,2.0,1.0,5.000000000000001,1
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0
1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0
8.875,4.0,5.000000000000001,3.0,4.0,2.0,1.0,4.0,1
1.0,5.000000000000001,5.000000000000001,3.0,5.000000000000001,2.0,1.0,5.000000000000001,1
1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0
10.0,4.0,5.000000000000001,4.0,3.0,3.0,1.0,5.000000000000001,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,0
2.125,2.0,3.0,3.0,2.0,1.0,1.0,1.0,0
1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,0
3.25,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0
1.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
4.375,3.0,1.0,1.0,1.0,1.0,1.0,2.0,0
1.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,0
2.125,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2.125,3.0,3.0,3.0,1.0,2.0,1.0,1.0,0
1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0
1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0
4.375,3.0,4.0,3.0,1.0,1.0,1.0,4.0,0
1.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,0
2.125,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0
3.25,2.0,3.0,3.0,2.0,2.0,1.0,3.0,0
2.125,3.0,2.0,3.0,1.0,2.0,1.0,1.0,0
2.125,3.0,3.0,3.0,2.0,2.0,1.0,1.0,0
1.0,2.0,5.000000000000001,3.0,1.0,1.0,1.0,3.0,0
1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,0
1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0
10.0,4.0,5.000000000000001,3.0,5.000000000000001,2.0,1.0,5.000000000000001,1
1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1.0,2.0,2.0,1.0,5.000000000000001,1.0,1.0,2.0,0
1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,0
1.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,0
7.75,4.0,4.0,3.0,4.0,1.0,1.0,5.000000000000001,1
1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0
4.375,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0
10.0,3.0,3.0,2.0,4.0,2.0,2.0,5.000000000000001,1
1.0,3.0,5.000000000000001,5.000000000000001,5.000000000000001,1.0,1.0,5.000000000000001,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1.0,5.000000000000001,5.000000000000001,1.0,1.0,2.0,1.0,1.0,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0
1.0,5.000000000000001,5.000000000000001,3.0,5.000000000000001,2.0,1.0,5.000000000000001,1
1.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1.0,4.0,5.000000000000001,3.0,5.000000000000001,2.0,1.0,5.000000000000001,1
1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0
8.875,3.0,3.0,1.0,5.000000000000001,1.0,1.0,3.0,1
2.125,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0
1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,0
7.75,4.0,3.0,3.0,4.0,2.0,2.0,4.0,1
7.75,4.0,3.0,3.0,3.0,2.0,2.0,4.0,1
7.75,2.0,4.0,3.0,4.0,2.0,1.0,4.0,1
5.5,3.0,3.0,3.0,3.0,2.0,2.0,3.0,1
1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0
1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,0
1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,0
2.125,2.0,3.0,3.0,1.0,1.0,1.0,2.0,0
1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0
10.0,5.000000000000001,5.000000000000001,3.0,5.000000000000001,2.0,1.0,5.000000000000001,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,0
2.125,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1.0,4.0,5.000000000000001,3.0,5.000000000000001,2.0,1.0,5.000000000000001,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
7.75,4.0,4.0,3.0,3.0,2.0,1.0,3.0,1
1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0
1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
8.875,2.0,4.0,3.0,4.0,2.0,1.0,5.000000000000001,1
1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,0
4.375,1.0,1.0,1.0,5.000000000000001,1.0,1.0,3.0,0
1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0
1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,0
1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,0
1.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,0
10.0,5.000000000000001,5.000000000000001,4.0,5.000000000000001,4.0,4.0,5.000000000000001,1
6.625,2.0,4.0,2.0,3.0,1.0,1.0,3.0,0
1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0
4.375,2.0,1.0,2.0,2.0,1.0,1.0,2.0,0
